timestamp,marker_id,x,y,theta
1782318523.4689717,0,224.0,176.0,141.6
1782318523.5169435,1,409.0,183.0,116.6
1782318523.5169435,0,223.0,175.0,142.8
1782318523.5626237,1,408.0,182.0,119.2
1782318523.5626237,0,221.0,174.0,141.8
1782318523.60872,1,407.0,181.0,120.5
1782318523.60872,0,220.0,173.0,143.7
1782318523.6412132,1,406.0,179.0,122.5
1782318523.6412132,0,218.0,173.0,141.6
1782318523.6880796,1,405.0,178.0,122.5
1782318523.6880796,0,216.0,171.0,145.4
1782318523.7201207,1,405.0,178.0,122.5
1782318523.7201207,0,216.0,171.0,145.4
1782318523.766464,1,405.0,178.0,122.5
1782318523.766464,0,216.0,171.0,145.4
1782318523.809806,1,401.0,174.0,125.4
1782318523.809806,0,212.0,169.0,149.9
1782318523.845908,1,400.0,173.0,126.9
1782318523.845908,0,211.0,169.0,150.6
1782318523.889032,1,398.0,172.0,126.6
1782318523.889032,0,209.0,168.0,150.5
1782318523.9362476,1,398.0,172.0,126.6
1782318523.9362476,0,209.0,168.0,150.5
1782318523.9677982,1,398.0,172.0,126.6
1782318523.9677982,0,209.0,168.0,150.5
1782318524.0152388,1,395.0,168.0,131.8
1782318524.0152388,0,206.0,166.0,150.6
1782318524.0663185,1,394.0,167.0,132.9
1782318524.0663185,0,205.0,165.0,151.3
1782318524.0981498,1,392.0,167.0,128.7
1782318524.0981498,0,204.0,165.0,150.6
1782318524.1438642,1,391.0,166.0,131.9
1782318524.1438642,0,203.0,164.0,149.9
1782318524.1923845,1,390.0,164.0,133.9
1782318524.1923845,0,202.0,164.0,150.6
1782318524.2342792,1,390.0,163.0,135.0
1782318524.2342792,0,201.0,163.0,149.9
1782318524.2664833,1,390.0,163.0,135.0
1782318524.2664833,0,201.0,163.0,149.9
1782318524.3133771,1,388.0,163.0,135.0
1782318524.3133771,0,200.0,163.0,149.9
1782318524.3608115,1,387.0,162.0,138.1
1782318524.3608115,0,198.0,162.0,152.7
1782318524.387031,1,386.0,161.0,139.2
1782318524.387031,0,196.0,162.0,154.9
1782318524.433082,1,386.0,161.0,139.2
1782318524.433082,0,196.0,162.0,154.9
1782318524.480889,1,386.0,161.0,139.2
1782318524.480889,0,196.0,162.0,154.9
1782318524.5132122,1,382.0,159.0,143.4
1782318524.5132122,0,193.0,164.0,173.8
1782318524.557403,1,381.0,158.0,143.4
1782318524.557403,0,191.0,165.0,175.2
1782318524.6035461,1,380.0,157.0,144.6
1782318524.6035461,0,189.0,165.0,-180.0
1782318524.649214,1,380.0,157.0,144.6
1782318524.649214,0,189.0,165.0,-180.0
1782318524.6808882,1,379.0,156.0,143.4
1782318524.6808882,0,187.0,166.0,-180.0
1782318524.7262452,1,378.0,154.0,132.8
1782318524.7262452,0,183.0,166.0,-178.4
1782318524.7721236,1,378.0,154.0,132.8
1782318524.7721236,0,183.0,166.0,-178.4
1782318524.803746,1,378.0,154.0,132.8
1782318524.803746,0,183.0,166.0,-178.4
1782318524.8510501,1,378.0,151.0,122.0
1782318524.8510501,0,177.0,167.0,-178.5
1782318524.8973,1,379.0,151.0,119.2
1782318524.8973,0,174.0,167.0,-176.8
1782318524.9318411,1,379.0,150.0,118.6
1782318524.9318411,0,172.0,168.0,-176.8
1782318524.9760988,1,379.0,150.0,118.6
1782318524.9760988,0,172.0,168.0,-176.8
1782318525.0232244,1,379.0,150.0,118.6
1782318525.0232244,0,172.0,168.0,-176.8
1782318525.0543835,1,379.0,150.0,117.2
1782318525.0543835,0,165.0,169.0,-173.5
1782318525.0969026,1,379.0,150.0,117.2
1782318525.0969026,0,163.0,169.0,-173.5
1782318525.146777,1,379.0,150.0,117.2
1782318525.146777,0,161.0,170.0,-173.7
1782318525.1790056,1,379.0,150.0,117.2
1782318525.1790056,0,158.0,170.0,-173.5
1782318525.2240248,1,379.0,150.0,117.2
1782318525.2240248,0,157.0,171.0,-173.7
1782318525.271683,1,379.0,150.0,117.2
1782318525.271683,0,154.0,171.0,-173.5
1782318525.3028488,1,379.0,150.0,117.2
1782318525.3028488,0,154.0,171.0,-173.5
1782318525.3471098,1,379.0,150.0,117.2
1782318525.3471098,0,154.0,171.0,-173.5
1782318525.3962274,1,379.0,150.0,117.2
1782318525.3962274,0,148.0,173.0,-170.3
1782318525.4277222,1,379.0,150.0,117.2
1782318525.4277222,0,146.0,173.0,-169.0
1782318525.472445,1,379.0,150.0,117.2
1782318525.472445,0,144.0,174.0,-169.0
1782318525.5206807,1,379.0,150.0,117.2
1782318525.5206807,0,144.0,174.0,-169.0
1782318525.5684545,1,379.0,150.0,117.2
1782318525.5684545,0,140.0,175.0,-165.6
1782318525.5979843,1,379.0,150.0,117.2
1782318525.5979843,0,138.0,176.0,-165.6
1782318525.6437726,1,379.0,150.0,117.2
1782318525.6437726,0,136.0,177.0,-165.6
1782318525.6900759,1,379.0,150.0,117.2
1782318525.6900759,0,134.0,178.0,-165.2
1782318525.7193203,1,379.0,150.0,117.2
1782318525.7193203,0,134.0,178.0,-165.2
1782318525.7637765,1,379.0,150.0,117.2
1782318525.7637765,0,132.0,178.0,-162.6
1782318525.8150425,1,379.0,150.0,117.2
1782318525.8150425,0,130.0,180.0,-163.6
1782318525.842888,1,379.0,150.0,117.2
1782318525.842888,0,130.0,180.0,-163.6
1782318525.892893,1,379.0,150.0,117.2
1782318525.892893,0,125.0,182.0,-160.6
1782318525.938995,1,379.0,150.0,117.2
1782318525.938995,0,123.0,183.0,-159.1
1782318525.967173,1,379.0,150.0,117.2
1782318525.967173,0,121.0,184.0,-158.5
1782318526.0139897,1,379.0,150.0,117.2
1782318526.0139897,0,121.0,184.0,-158.5
1782318526.063154,1,379.0,150.0,117.2
1782318526.063154,0,121.0,184.0,-158.5
1782318526.0935445,1,379.0,150.0,117.2
1782318526.0935445,0,116.0,187.0,-155.6
1782318526.1400373,1,379.0,150.0,117.2
1782318526.1400373,0,115.0,188.0,-154.8
1782318526.1936505,1,379.0,150.0,117.2
1782318526.1936505,0,113.0,190.0,-154.1
1782318526.2246127,1,379.0,150.0,117.2
1782318526.2246127,0,111.0,191.0,-152.0
1782318526.2688465,1,379.0,150.0,117.2
1782318526.2688465,0,109.0,192.0,-151.3
1782318526.3143475,1,379.0,150.0,117.2
1782318526.3143475,0,108.0,193.0,-150.6
1782318526.3613386,1,379.0,150.0,117.2
1782318526.3613386,0,108.0,193.0,-150.6
1782318526.3951645,1,379.0,150.0,117.2
1782318526.3951645,0,108.0,193.0,-150.6
1782318526.4354746,1,379.0,150.0,117.2
1782318526.4354746,0,103.0,197.0,-148.5
1782318526.4844496,1,379.0,150.0,117.2
1782318526.4844496,0,102.0,198.0,-146.3
1782318526.5142882,1,379.0,150.0,117.2
1782318526.5142882,0,100.0,199.0,-145.0
1782318526.561218,1,379.0,150.0,117.2
1782318526.561218,0,100.0,199.0,-145.0
1782318526.6052992,1,379.0,150.0,117.2
1782318526.6052992,0,98.0,202.0,-144.1
1782318526.6400745,1,379.0,150.0,117.2
1782318526.6400745,0,98.0,202.0,-144.1
1782318526.682491,1,379.0,150.0,117.2
1782318526.682491,0,97.0,203.0,-143.7
1782318526.7287529,1,379.0,150.0,117.2
1782318526.7287529,0,95.0,205.0,-141.8
1782318526.7753398,1,379.0,150.0,117.2
1782318526.7753398,0,93.0,208.0,-139.4
1782318526.8076599,1,379.0,150.0,117.2
1782318526.8076599,0,93.0,208.0,-139.4
1782318526.8531322,1,379.0,150.0,117.2
1782318526.8531322,0,91.0,211.0,-137.2
1782318526.8979897,1,379.0,150.0,117.2
1782318526.8979897,0,91.0,211.0,-137.2
1782318526.932801,1,379.0,150.0,117.2
1782318526.932801,0,90.0,212.0,-136.1
1782318526.9773781,1,379.0,150.0,117.2
1782318526.9773781,0,88.0,215.0,-130.6
1782318527.022075,1,379.0,150.0,117.2
1782318527.022075,0,87.0,217.0,-130.6
1782318527.0540535,1,379.0,150.0,117.2
1782318527.0540535,0,87.0,217.0,-130.6
1782318527.098446,1,379.0,150.0,117.2
1782318527.098446,0,87.0,217.0,-130.6
1782318527.1437154,1,379.0,150.0,117.2
1782318527.1437154,0,85.0,221.0,-127.5
1782318527.1888704,1,379.0,150.0,117.2
1782318527.1888704,0,84.0,222.0,-126.3
1782318527.2212136,1,379.0,150.0,117.2
1782318527.2212136,0,83.0,224.0,-126.3
1782318527.2638426,1,379.0,150.0,117.2
1782318527.2638426,0,82.0,225.0,-124.1
1782318527.314261,1,379.0,150.0,117.2
1782318527.314261,0,82.0,227.0,-125.4
1782318527.3465853,1,379.0,150.0,117.2
1782318527.3465853,0,81.0,228.0,-125.4
1782318527.3937058,1,379.0,150.0,117.2
1782318527.3937058,0,81.0,228.0,-125.4
1782318527.4393406,1,379.0,150.0,117.2
1782318527.4393406,0,81.0,228.0,-125.4
1782318527.4696095,1,379.0,150.0,117.2
1782318527.4696095,0,79.0,232.0,-123.3
1782318527.5144002,1,379.0,150.0,117.2
1782318527.5144002,0,78.0,233.0,-123.3
1782318527.5630715,1,379.0,150.0,117.2
1782318527.5630715,0,77.0,235.0,-120.7
1782318527.593389,1,379.0,150.0,117.2
1782318527.593389,0,77.0,235.0,-120.7
1782318527.6408672,1,379.0,150.0,117.2
1782318527.6408672,0,77.0,235.0,-120.7
1782318527.6876886,1,379.0,150.0,117.2
1782318527.6876886,0,76.0,238.0,-120.7
1782318527.7220533,1,379.0,150.0,117.2
1782318527.7220533,0,75.0,240.0,-119.9
1782318527.7635455,1,379.0,150.0,117.2
1782318527.7635455,0,75.0,240.0,-119.9
1782318527.814185,1,379.0,150.0,117.2
1782318527.814185,0,74.0,242.0,-119.4
1782318527.8574653,1,379.0,150.0,117.2
1782318527.8574653,0,73.0,244.0,-119.4
1782318527.891557,1,379.0,150.0,117.2
1782318527.891557,0,73.0,245.0,-120.7
1782318527.935052,1,379.0,150.0,117.2
1782318527.935052,0,73.0,245.0,-120.7
1782318527.9802196,1,379.0,150.0,117.2
1782318527.9802196,0,72.0,247.0,-120.7
1782318528.0116987,1,379.0,150.0,117.2
1782318528.0116987,0,71.0,248.0,-119.4
1782318528.0583847,1,379.0,150.0,117.2
1782318528.0583847,0,71.0,249.0,-119.4
1782318528.1039462,1,379.0,150.0,117.2
1782318528.1039462,0,71.0,250.0,-122.0
1782318528.1518962,1,379.0,150.0,117.2
1782318528.1518962,0,71.0,250.0,-122.0
1782318528.1825209,1,379.0,150.0,117.2
1782318528.1825209,0,72.0,250.0,-113.2
1782318528.2284393,1,379.0,150.0,117.2
1782318528.2284393,0,73.0,251.0,-104.0
1782318528.2734575,1,379.0,150.0,117.2
1782318528.2734575,0,73.0,253.0,-99.7
1782318528.305366,1,379.0,150.0,117.2
1782318528.305366,0,74.0,254.0,-96.3
1782318528.352358,1,379.0,150.0,117.2
1782318528.352358,0,74.0,256.0,-93.2
1782318528.3974853,1,379.0,150.0,117.2
1782318528.3974853,0,74.0,258.0,-93.1
1782318528.427261,1,379.0,150.0,117.2
1782318528.427261,0,74.0,258.0,-93.1
1782318528.4762418,1,379.0,150.0,117.2
1782318528.4762418,0,74.0,258.0,-93.1
1782318528.527562,1,379.0,150.0,117.2
1782318528.527562,0,75.0,265.0,-96.2
1782318528.5575438,1,379.0,150.0,117.2
1782318528.5575438,0,75.0,268.0,-94.8
1782318528.5998816,1,379.0,150.0,117.2
1782318528.5998816,0,75.0,270.0,-93.2
1782318528.6493132,1,379.0,150.0,117.2
1782318528.6493132,0,75.0,270.0,-93.2
1782318528.6786892,1,379.0,150.0,117.2
1782318528.6786892,0,75.0,270.0,-93.2
1782318528.7252166,1,379.0,150.0,117.2
1782318528.7252166,0,76.0,277.0,-93.1
1782318528.7683396,1,379.0,150.0,117.2
1782318528.7683396,0,76.0,279.0,-91.5
1782318528.8153815,1,379.0,150.0,117.2
1782318528.8153815,0,76.0,282.0,-90.0
1782318528.849614,1,379.0,150.0,117.2
1782318528.849614,0,76.0,284.0,-90.0
1782318528.8963234,1,379.0,150.0,117.2
1782318528.8963234,0,77.0,286.0,-91.5
1782318528.9414208,1,379.0,150.0,117.2
1782318528.9414208,0,77.0,289.0,-90.0
1782318528.9720504,1,379.0,150.0,117.2
1782318528.9720504,0,77.0,289.0,-90.0
1782318529.01848,1,379.0,150.0,117.2
1782318529.01848,0,77.0,289.0,-90.0
1782318529.0674047,1,379.0,150.0,117.2
1782318529.0674047,0,78.0,296.0,-90.0
1782318529.0937262,1,379.0,150.0,117.2
1782318529.0937262,0,78.0,299.0,-86.8
1782318529.1445804,1,379.0,150.0,117.2
1782318529.1445804,0,79.0,301.0,-88.4
1782318529.1877587,1,379.0,150.0,117.2
1782318529.1877587,0,79.0,301.0,-88.4
1782318529.2209027,1,379.0,150.0,117.2
1782318529.2209027,0,80.0,305.0,-88.5
1782318529.2684605,1,379.0,150.0,117.2
